anls,answer_rate,answered,bleu_4,character_f1,conciseness_violation_rate,frame_counts,incremental_peak_gpu_gb_max,judge_evaluated,judge_label_counts,judge_soft_accuracy,judge_strict_accuracy,judge_strict_accuracy_ci95,judge_unjudgeable_rate,latency_mean_seconds,latency_median_seconds,latency_p95_seconds,max_frames_per_item,meteor,model_key,normalized_exact_match,peak_gpu_gb_max,repetition_rate,rouge_l_f1,section,status_counts,task_aware_score,task_aware_score_ci95,throughput_qa_per_hour,token_f1,token_f1_ci95,total
0.0,1.0,1668,0.058798523698827654,0.3103505216873008,0.8333333333333334,[8],4.867,1668,"{""incorrect"": 1614, ""correct"": 53, ""partially_correct"": 1}",0.03207434052757794,0.03177458033573141,"{""mean"": 0.03177458033573141, ""low"": 0.023381294964028777, ""high"": 0.04136690647482014}",0.0,10.11680293764988,10.1873,10.2521,[],0.007780942910238237,molmo2:Molmo2-8B:frame:0fa59150,0.0,14.11,0.0,0.007708862110970015,action,"{""answered"": 1668}",0.004901556201865548,"{""mean"": 0.004901556201865548, ""low"": 0.004020734213781928, ""high"": 0.005777033943654453}",355.84364173018906,0.008068950626732602,"{""mean"": 0.008068950626732602, ""low"": 0.006952797571385637, ""high"": 0.00925157473161368}",1668
0.0,1.0,1744,0.06711971484391543,0.17994244728159264,0.8629587155963303,[8],4.867,1744,"{""incorrect"": 1712, ""correct"": 32}",0.01834862385321101,0.01834862385321101,"{""mean"": 0.01834862385321101, ""low"": 0.01261467889908257, ""high"": 0.02522935779816514}",0.0,10.080422190366972,10.1853,10.2475,[],0.011003084129851843,molmo2:Molmo2-8B:frame:0fa59150,0.0,14.11,0.0,0.008549671450068215,counting,"{""answered"": 1744}",0.1974190433170823,"{""mean"": 0.1974190433170823, ""low"": 0.1801198579461379, ""high"": 0.21579103129234747}",357.1278992104342,0.008682947823361552,"{""mean"": 0.008682947823361552, ""low"": 0.007508223289790507, ""high"": 0.009838465793521114}",1744
0.0,1.0,604,0.06715102421065368,0.2122384158008953,0.902317880794702,[8],4.867,604,"{""incorrect"": 585, ""correct"": 17, ""partially_correct"": 2}",0.029801324503311258,0.028145695364238412,"{""mean"": 0.028145695364238412, ""low"": 0.014900662251655629, ""high"": 0.041390728476821195}",0.0,10.104423675496689,10.1833,10.2511,[],0.002753054351509791,molmo2:Molmo2-8B:frame:0fa59150,0.0,14.11,0.0,0.002299392287023531,depth_action,"{""answered"": 604}",0.0011476830816058439,"{""mean"": 0.0011476830816058439, ""low"": 0.0004883925608506832, ""high"": 0.00189549185173354}",356.2795974925351,0.002299392287023531,"{""mean"": 0.002299392287023531, ""low"": 0.001421707017534845, ""high"": 0.003303038939463295}",604
0.0,1.0,412,0.06347625993351158,0.11053186558384327,0.9199029126213593,[8],4.867,412,"{""incorrect"": 412}",0.0,0.0,"{""mean"": 0.0, ""low"": 0.0, ""high"": 0.0}",0.0,10.11070509708738,10.1909,10.262,[],0.009154687431645615,molmo2:Molmo2-8B:frame:0fa59150,0.0,14.11,0.0,0.005770428559080754,depth_counting,"{""answered"": 412}",0.10679611650485436,"{""mean"": 0.10679611650485436, ""low"": 0.07766990291262135, ""high"": 0.13592233009708737}",356.05825364613406,0.005770428559080754,"{""mean"": 0.005770428559080754, ""low"": 0.0038177747683856393, ""high"": 0.0080014170581273}",412
0.0,1.0,472,0.06603417513602947,0.08467705199928983,0.9152542372881356,[8],4.867,472,"{""incorrect"": 462, ""correct"": 10}",0.0211864406779661,0.0211864406779661,"{""mean"": 0.0211864406779661, ""low"": 0.00847457627118644, ""high"": 0.03389830508474576}",0.0,10.10688093220339,10.1924,10.2651,[],0.012264844652464416,molmo2:Molmo2-8B:frame:0fa59150,0.0,14.11,0.0,0.0071799936301438095,depth_dynamic_counting,"{""answered"": 472}",0.13771186440677965,"{""mean"": 0.13771186440677965, ""low"": 0.1059322033898305, ""high"": 0.1673728813559322}",356.1929762652468,0.0071799936301438095,"{""mean"": 0.0071799936301438095, ""low"": 0.005058704263187588, ""high"": 0.009614630739574337}",472
0.0,1.0,524,0.07052109569351776,0.14492883427334322,0.8912213740458015,[8],4.867,524,"{""incorrect"": 510, ""correct"": 14}",0.026717557251908396,0.026717557251908396,"{""mean"": 0.026717557251908396, ""low"": 0.013358778625954198, ""high"": 0.04198473282442748}",0.0,10.141509923664122,10.1894,10.2543,[],0.0025561045885551296,molmo2:Molmo2-8B:frame:0fa59150,0.0,14.11,0.0,0.002191522077803697,depth_dynamic_recognition,"{""answered"": 524}",0.001223015076724457,"{""mean"": 0.001223015076724457, ""low"": 0.0004238394782595719, ""high"": 0.0021529846859517656}",354.9767270453278,0.002191522077803697,"{""mean"": 0.002191522077803697, ""low"": 0.0011606932797993265, ""high"": 0.0033336555752259377}",524
0.0,1.0,212,0.06477654002074917,0.2243973519383271,0.910377358490566,[8],4.867,212,"{""incorrect"": 206, ""correct"": 6}",0.02830188679245283,0.02830188679245283,"{""mean"": 0.02830188679245283, ""low"": 0.009433962264150943, ""high"": 0.05188679245283019}",0.0,10.139025471698114,10.192,10.2567,[],0.004805767589262516,molmo2:Molmo2-8B:frame:0fa59150,0.0,14.11,0.0,0.0041492311726673125,depth_navigation,"{""answered"": 212}",0.0,"{""mean"": 0.0, ""low"": 0.0, ""high"": 0.0}",355.0637100231154,0.0041492311726673125,"{""mean"": 0.0041492311726673125, ""low"": 0.001973472442888146, ""high"": 0.006550755327798571}",212
0.0,1.0,224,0.07444771150252873,0.09232428368012127,0.9017857142857143,[8],4.867,224,"{""incorrect"": 211, ""correct"": 13}",0.05803571428571429,0.05803571428571429,"{""mean"": 0.05803571428571429, ""low"": 0.03125, ""high"": 0.08928571428571429}",0.0,10.145739285714285,10.1908,10.2547,[],0.0026282050424991797,molmo2:Molmo2-8B:frame:0fa59150,0.0,14.11,0.0,0.0019842880333951762,depth_non_common,"{""answered"": 224}",0.004464285714285714,"{""mean"": 0.004464285714285714, ""low"": 0.0, ""high"": 0.013392857142857142}",354.8287511260005,0.0019842880333951762,"{""mean"": 0.0019842880333951762, ""low"": 0.00042517006802721087, ""high"": 0.0039685760667903525}",224
0.0,1.0,196,0.07566515501121432,0.2161317102894376,0.8775510204081632,[8],4.875,196,"{""incorrect"": 193, ""correct"": 3}",0.015306122448979591,0.015306122448979591,"{""mean"": 0.015306122448979591, ""low"": 0.0, ""high"": 0.03571428571428571}",0.0,10.186390816326531,10.2072,10.307,[],0.003450590571961511,molmo2:Molmo2-8B:frame:0fa59150,0.0,14.11,0.0,0.0024781803251314625,depth_object_recognition,"{""answered"": 196}",0.0009465774613939142,"{""mean"": 0.0009465774613939142, ""low"": 0.0, ""high"": 0.002193274970807036}",353.41271161813233,0.002787394920060343,"{""mean"": 0.002787394920060343, ""low"": 0.0009185492378769688, ""high"": 0.004919668674163607}",196
0.0,1.0,212,0.06481016932879453,0.24435240601981773,0.8867924528301887,[8],4.867,212,"{""incorrect"": 204, ""correct"": 8}",0.03773584905660377,0.03773584905660377,"{""mean"": 0.03773584905660377, ""low"": 0.014150943396226415, ""high"": 0.0660377358490566}",0.0,10.15224433962264,10.1917,10.2649,[],0.004817379059350861,molmo2:Molmo2-8B:frame:0fa59150,0.0,14.11,0.0,0.0036153606507203207,depth_scene_sequence,"{""answered"": 212}",0.0,"{""mean"": 0.0, ""low"": 0.0, ""high"": 0.0}",354.60139448671015,0.0036153606507203207,"{""mean"": 0.0036153606507203207, ""low"": 0.0015656779633939515, ""high"": 0.0059043037705511885}",212
