anls,answer_rate,answered,bleu_4,character_f1,conciseness_violation_rate,frame_counts,incremental_peak_gpu_gb_max,judge_evaluated,judge_label_counts,judge_soft_accuracy,judge_strict_accuracy,judge_strict_accuracy_ci95,judge_unjudgeable_rate,latency_mean_seconds,latency_median_seconds,latency_p95_seconds,max_frames_per_item,meteor,model_key,normalized_exact_match,peak_gpu_gb_max,repetition_rate,rouge_l_f1,section,status_counts,task_aware_score,task_aware_score_ci95,throughput_qa_per_hour,token_f1,token_f1_ci95,total
0.155366414082165,1.0,1716,0.3303275508838514,0.4570016013911161,0.0011655011655011655,[],6.287,1716,"{""partially_correct"": 176, ""incorrect"": 807, ""correct"": 733}",0.4784382284382284,0.42715617715617715,"{""mean"": 0.42715617715617715, ""low"": 0.4020979020979021, ""high"": 0.44988344988344986}",0.0,6.270377447552447,6.2529,8.8849,[],0.13562028399442208,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,0.12995337995337997,9.146,0.0011655011655011655,0.26240832480629833,action,"{""answered"": 1716}",0.3147002983324943,"{""mean"": 0.3147002983324943, ""low"": 0.2946169607717812, ""high"": 0.33386517765401263}",574.1281175035487,0.2643136637366865,"{""mean"": 0.2643136637366865, ""low"": 0.2476977984987197, ""high"": 0.2801969278214975}",1716
0.04610507246376812,1.0,1800,0.5347120987709076,0.0676631342641723,0.0,[],6.288,1800,"{""incorrect"": 1054, ""correct"": 737, ""partially_correct"": 9}",0.41194444444444445,0.40944444444444444,"{""mean"": 0.40944444444444444, ""low"": 0.38555555555555554, ""high"": 0.43222222222222223}",0.0,6.1907875,6.1878,8.8314,[],0.03182507114428029,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,0.045,9.148,0.0005555555555555556,0.07116141896910834,counting,"{""answered"": 1800}",0.4072222222222222,"{""mean"": 0.4072222222222222, ""low"": 0.3827777777777778, ""high"": 0.42944444444444446}",581.509218334501,0.07116141896910834,"{""mean"": 0.07116141896910834, ""low"": 0.06106063751071821, ""high"": 0.08140561303432904}",1800
0.3170219639171023,1.0,604,0.5846305878275394,0.558789882987873,0.0,[],6.287,604,"{""incorrect"": 304, ""correct"": 256, ""partially_correct"": 44}",0.4602649006622517,0.423841059602649,"{""mean"": 0.423841059602649, ""low"": 0.3890728476821192, ""high"": 0.46357615894039733}",0.0,6.829429801324503,6.4136,8.9785,[],0.21350229186931552,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,0.2781456953642384,9.146,0.0033112582781456954,0.3741915502393892,depth_action,"{""answered"": 604}",0.39984424559407133,"{""mean"": 0.39984424559407133, ""low"": 0.3657147304498298, ""high"": 0.43604166253172877}",527.1303907834022,0.3741915502393892,"{""mean"": 0.3741915502393892, ""low"": 0.3413473795771635, ""high"": 0.40786274934933003}",604
0.07662968099861303,1.0,412,0.5742242182628946,0.1064464664652756,0.0,[],6.287,412,"{""incorrect"": 297, ""correct"": 115}",0.279126213592233,0.279126213592233,"{""mean"": 0.279126213592233, ""low"": 0.2354368932038835, ""high"": 0.32281553398058255}",0.0,6.791947330097087,6.4143,8.9118,[],0.05502663742043933,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,0.07524271844660194,9.147,0.0,0.12103559870550161,depth_counting,"{""answered"": 412}",0.279126213592233,"{""mean"": 0.279126213592233, ""low"": 0.2354368932038835, ""high"": 0.32281553398058255}",530.0394459844174,0.12103559870550161,"{""mean"": 0.12103559870550161, ""low"": 0.09320388349514563, ""high"": 0.1517799352750809}",412
0.15572033898305085,1.0,472,0.703105765010676,0.1739003249160278,0.0,[],6.287,472,"{""correct"": 271, ""incorrect"": 198, ""partially_correct"": 3}",0.5773305084745762,0.5741525423728814,"{""mean"": 0.5741525423728814, ""low"": 0.5296610169491526, ""high"": 0.6207627118644068}",0.0,6.595313347457627,6.3447,8.9853,[],0.0913300678019679,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,0.15466101694915255,9.147,0.0,0.18954802259887005,depth_dynamic_counting,"{""answered"": 472}",0.5148305084745762,"{""mean"": 0.5148305084745762, ""low"": 0.4682203389830508, ""high"": 0.559322033898305}",545.8421473466054,0.18954802259887005,"{""mean"": 0.18954802259887005, ""low"": 0.15720338983050847, ""high"": 0.22415254237288135}",472
0.4072488178755756,1.0,524,0.6400238636781603,0.512198410857696,0.0,[],6.287,524,"{""correct"": 274, ""incorrect"": 248, ""partially_correct"": 2}",0.5248091603053435,0.5229007633587787,"{""mean"": 0.5229007633587787, ""low"": 0.48282442748091603, ""high"": 0.5629770992366412}",0.0,6.949827290076336,6.44,8.9999,[],0.2121871574920787,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,0.3797709923664122,9.147,0.0,0.4372001090512541,depth_dynamic_recognition,"{""answered"": 524}",0.47862595419847326,"{""mean"": 0.47862595419847326, ""low"": 0.43765903307888043, ""high"": 0.5213104325699746}",517.9984839537586,0.4372001090512541,"{""mean"": 0.4372001090512541, ""low"": 0.39747818974918214, ""high"": 0.47637677208287893}",524
0.23770726129216696,1.0,212,0.3482535578180423,0.4727117223976178,0.0,[],6.288,212,"{""correct"": 156, ""incorrect"": 52, ""partially_correct"": 4}",0.7452830188679245,0.7358490566037735,"{""mean"": 0.7358490566037735, ""low"": 0.6745283018867925, ""high"": 0.8018867924528302}",0.0,6.7781358490566035,6.372,8.9014,[],0.20775870237524946,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,0.23113207547169812,9.148,0.0,0.44094356900960674,depth_navigation,"{""answered"": 212}",0.6745283018867925,"{""mean"": 0.6745283018867925, ""low"": 0.6084905660377359, ""high"": 0.7405660377358491}",531.1194818411693,0.44094356900960674,"{""mean"": 0.44094356900960674, ""low"": 0.3926394360356625, ""high"": 0.4895129241827355}",212
0.7723214285714286,1.0,224,0.7993250370778496,0.817011136083756,0.004464285714285714,[],6.288,224,"{""correct"": 212, ""incorrect"": 12}",0.9464285714285714,0.9464285714285714,"{""mean"": 0.9464285714285714, ""low"": 0.9151785714285714, ""high"": 0.9732142857142857}",0.0,6.460045089285714,6.3102,8.8023,[],0.40997389434889436,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,0.7723214285714286,9.148,0.0,0.8414540816326531,depth_non_common,"{""answered"": 224}",0.946875,"{""mean"": 0.946875, ""low"": 0.9151785714285714, ""high"": 0.9736607142857143}",557.2716521701636,0.8414540816326531,"{""mean"": 0.8414540816326531, ""low"": 0.8012755102040816, ""high"": 0.8801020408163265}",224
0.17064041202382466,1.0,196,0.523753623901443,0.45785770921315433,0.025510204081632654,[],6.289,196,"{""correct"": 81, ""incorrect"": 104, ""partially_correct"": 11}",0.4413265306122449,0.413265306122449,"{""mean"": 0.413265306122449, ""low"": 0.3469387755102041, ""high"": 0.4846938775510204}",0.0,6.843380612244898,6.4338,9.081,[],0.18762060949665008,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,0.17857142857142858,9.149,0.02040816326530612,0.2817801146432599,depth_object_recognition,"{""answered"": 196}",0.30500434939210447,"{""mean"": 0.30500434939210447, ""low"": 0.24503563330093941, ""high"": 0.3638608556975904}",526.0557908409331,0.2832378405907818,"{""mean"": 0.2832378405907818, ""low"": 0.22759393800810368, ""high"": 0.338120486289754}",196
0.1821123341656083,1.0,212,0.3149491005568484,0.39955384287072104,0.014150943396226415,[],6.288,212,"{""incorrect"": 64, ""correct"": 141, ""partially_correct"": 7}",0.6816037735849056,0.6650943396226415,"{""mean"": 0.6650943396226415, ""low"": 0.5943396226415094, ""high"": 0.7264150943396226}",0.0,6.89959858490566,6.4255,9.0767,[],0.18279697110672913,qwen_vl:Qwen3-VL-4B-Instruct:video:b80f79f2,0.17452830188679244,9.148,0.009433962264150943,0.3815510230658958,depth_scene_sequence,"{""answered"": 212}",0.569496855345912,"{""mean"": 0.569496855345912, ""low"": 0.49245283018867925, ""high"": 0.6339622641509434}",521.7694849488437,0.3815510230658958,"{""mean"": 0.3815510230658958, ""low"": 0.3338633840782266, ""high"": 0.42715883833603274}",212
