answer_rate,benchmark_type,bleu_4,frame_counts,input_type,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,judge_unjudgeable_rate,max_frames_per_item,meteor,modality,model_key,model_name,provider,rouge_l_f1,section
1.0,,0.5539071584558388,[],,764,0.4568062827225131,0.44502617801047123,0.0,[],0.14966905247052972,depth,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.3085100254602872,
1.0,,0.6801871312459269,[],,822,0.4416058394160584,0.4209245742092457,0.0,[],0.18346181564332437,event,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.35619716766152615,
1.0,,0.4412240583177629,[],,1561,0.5573350416399744,0.5387572069186419,0.0,[],0.1596360742793272,ir,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.32054392266239856,
1.0,,0.3836617808561296,[],,2318,0.5232959447799828,0.49611734253666956,0.0,[],0.13996891457442123,rgb,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.2845014903318742,
1.0,,0.5517319854950148,[],,764,0.4640052356020942,0.45287958115183247,0.0,[],0.15156566938570373,depth,molmo2:Molmo2-4B:video:a0cf3167,,,0.29705468102324045,
1.0,,0.6813038723938141,[],,822,0.5170316301703163,0.49391727493917276,0.0,[],0.15987055224869112,event,molmo2:Molmo2-4B:video:a0cf3167,,,0.29484234798855846,
1.0,,0.43770824524272955,[],,1561,0.5246636771300448,0.5048046124279308,0.0,[],0.14196877642159553,ir,molmo2:Molmo2-4B:video:a0cf3167,,,0.27534696297430983,
1.0,,0.3838409408472046,[],,2318,0.5224331320103538,0.5064710957722174,0.0,[],0.130320144789142,rgb,molmo2:Molmo2-4B:video:a0cf3167,,,0.2450411647750009,
1.0,,0.5537811302814476,[],,764,0.431282722513089,0.4280104712041885,0.0,[],0.13951852178823773,depth,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.2838590477046613,
1.0,,0.6844438661494059,[],,822,0.5462287104622872,0.5255474452554745,0.0,[],0.17555979951502562,event,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.331712038340043,
1.0,,0.44453301697041575,[],,1561,0.5845611787315823,0.5637411915438821,0.0,[],0.158944843534097,ir,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.30519867387657734,
1.0,,0.38547246370292954,[],,2318,0.5785159620362381,0.5565142364106989,0.0,[],0.1391240055111775,rgb,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.27200426345606515,
