answer_rate,benchmark_type,bleu_4,frame_counts,input_type,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,judge_unjudgeable_rate,max_frames_per_item,meteor,modality,model_key,model_name,provider,rouge_l_f1,section
1.0,,0.34783693823393547,[],,429,0.5897435897435898,0.5407925407925408,0.0,[],0.14675021436298147,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.28687439402165854,action
1.0,,0.5681735642915152,[],,450,0.5333333333333333,0.5333333333333333,0.0,[],0.14166091324873678,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.2989052429052429,counting
1.0,,0.538989336337105,[],,151,0.4370860927152318,0.3973509933774834,0.0,[],0.15614265084253948,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.30361132612788244,depth_action
1.0,,0.5755530764650681,[],,103,0.23300970873786409,0.23300970873786409,0.0,[],0.04908614019145621,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.10420711974110032,depth_counting
1.0,,0.7176105750305842,[],,118,0.4322033898305085,0.4322033898305085,0.0,[],0.13455779278705238,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.2810734463276836,depth_dynamic_counting
1.0,,0.6134431511316203,[],,131,0.5038167938931297,0.5038167938931297,0.0,[],0.19196808314604089,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.39878226099600145,depth_dynamic_recognition
1.0,,0.33035456613644876,[],,53,0.6132075471698113,0.6037735849056604,0.0,[],0.1548988736873704,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.3457322551662174,depth_navigation
1.0,,0.7428192397060103,[],,56,0.5535714285714286,0.5535714285714286,0.0,[],0.23116350348493206,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.47831632653061223,depth_non_common
1.0,,0.4820228882524921,[],,49,0.22448979591836735,0.1836734693877551,0.0,[],0.08854830085361771,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.14410430839002267,depth_object_recognition
1.0,,0.33115804389239867,[],,53,0.6132075471698113,0.6037735849056604,0.0,[],0.17183834219098074,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.3651392632524708,depth_scene_sequence
1.0,,0.3439888893233437,[],,50,0.7,0.7,0.0,[],0.20174019102003302,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.44385714285714284,depth_spatial_reasoning
1.0,,0.6258965917351653,[],,449,0.5957683741648107,0.5879732739420935,0.0,[],0.18051646905400895,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.375833471156411,dynamic_counting
1.0,,0.4510042185164659,[],,322,0.5217391304347826,0.5031055900621118,0.0,[],0.164721655570121,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.3413802381193686,dynamic_recognition
1.0,,0.6089437335357542,[],,155,0.4096774193548387,0.3741935483870968,0.0,[],0.17794093595441107,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.3286999022482893,event_action
1.0,,0.8326030585477842,[],,139,0.4172661870503597,0.4172661870503597,0.0,[],0.14066641423703144,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.2853717026378897,event_counting
1.0,,0.8395887695378011,[],,130,0.2653846153846154,0.26153846153846155,0.0,[],0.09068825910931175,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.18461538461538463,event_dynamic_counting
1.0,,0.7672648103028196,[],,123,0.5650406504065041,0.5528455284552846,0.0,[],0.27791135494817093,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.551258226867983,event_dynamic_recognition
1.0,,0.4009395844476038,[],,54,0.28703703703703703,0.24074074074074073,0.0,[],0.11807102493210493,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.23203252811095948,event_navigation
1.0,,0.8985481708645318,[],,57,0.9649122807017544,0.9649122807017544,0.0,[],0.4512124906861749,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.9140350877192982,event_non_common
1.0,,0.515841534297275,[],,54,0.48148148148148145,0.42592592592592593,0.0,[],0.14351394760751485,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.3091947669062097,event_object_recognition
1.0,,0.33935499649112627,[],,55,0.21818181818181817,0.16363636363636364,0.0,[],0.0790752267193163,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.13610872190962173,event_scene_sequence
1.0,,0.47432100695078744,[],,55,0.5272727272727272,0.509090909090909,0.0,[],0.2455586819687664,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.392034632034632,event_spatial_reasoning
1.0,,0.45726758059770223,[],,464,0.521551724137931,0.5172413793103449,0.0,[],0.163320636146868,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.3436428773174463,light_change
1.0,,0.2477442008572792,[],,106,0.5518867924528302,0.5094339622641509,0.0,[],0.11167890596176834,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.2210616951182989,light_recognition
1.0,,0.3133869858723484,[],,438,0.4623287671232877,0.4315068493150685,0.0,[],0.12203149388336912,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.24718730329125171,navigation
1.0,,0.336528750235188,[],,124,0.8709677419354839,0.8629032258064516,0.0,[],0.20736341512253734,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.44627729102246466,non_common
1.0,,0.3572877618724551,[],,101,0.4900990099009901,0.42574257425742573,0.0,[],0.14216942086338988,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.2637071358617507,object_recognition
1.0,,0.2626103666779469,[],,480,0.4875,0.4395833333333333,0.0,[],0.11261118718094838,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.23565619184735692,scene_sequence
1.0,,0.20423047811370432,[],,101,0.5841584158415841,0.5742574257425742,0.0,[],0.19099910392614938,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.29560673091770784,spatial_reasoning
1.0,,0.3535789368677853,[],,415,0.4843373493975904,0.4602409638554217,0.0,[],0.14062493363916967,,internvl:InternVL3_5-4B-Instruct:video:5bdd6a4d,,,0.2590324047742825,text_recognition
1.0,,0.343605696152866,[],,429,0.6433566433566433,0.5920745920745921,0.0,[],0.18091617702271542,,molmo2:Molmo2-4B:video:a0cf3167,,,0.3165692410032548,action
1.0,,0.5338287391538431,[],,450,0.5811111111111111,0.5777777777777777,0.0,[],0.0421857095946365,,molmo2:Molmo2-4B:video:a0cf3167,,,0.0908913192992477,counting
1.0,,0.5434876156556,[],,151,0.4205298013245033,0.3841059602649007,0.0,[],0.18812877368743888,,molmo2:Molmo2-4B:video:a0cf3167,,,0.3169612167913348,depth_action
1.0,,0.5197273137882943,[],,103,0.2087378640776699,0.20388349514563106,0.0,[],0.026028129870332428,,molmo2:Molmo2-4B:video:a0cf3167,,,0.05081326440549742,depth_counting
1.0,,0.7065601353461151,[],,118,0.4915254237288136,0.4915254237288136,0.0,[],0.09458856715770186,,molmo2:Molmo2-4B:video:a0cf3167,,,0.19265536723163842,depth_dynamic_counting
1.0,,0.6375906144569033,[],,131,0.5114503816793893,0.5114503816793893,0.0,[],0.20222609706058067,,molmo2:Molmo2-4B:video:a0cf3167,,,0.4140736701805404,depth_dynamic_recognition
1.0,,0.31880552744687024,[],,53,0.49056603773584906,0.49056603773584906,0.0,[],0.12634104425531825,,molmo2:Molmo2-4B:video:a0cf3167,,,0.2729559748427673,depth_navigation
1.0,,0.7702552292002817,[],,56,0.7410714285714286,0.7321428571428571,0.0,[],0.3228482424910996,,molmo2:Molmo2-4B:video:a0cf3167,,,0.6637755102040817,depth_non_common
1.0,,0.5261572086881415,[],,49,0.2653061224489796,0.24489795918367346,0.0,[],0.11248363256205868,,molmo2:Molmo2-4B:video:a0cf3167,,,0.17108843537414967,depth_object_recognition
1.0,,0.3121531650457566,[],,53,0.6226415094339622,0.6037735849056604,0.0,[],0.14857785699216064,,molmo2:Molmo2-4B:video:a0cf3167,,,0.3378351539225422,depth_scene_sequence
1.0,,0.3333884081252308,[],,50,0.62,0.62,0.0,[],0.17785716453052855,,molmo2:Molmo2-4B:video:a0cf3167,,,0.37902380952380954,depth_spatial_reasoning
1.0,,0.6124727944195377,[],,449,0.6258351893095768,0.623608017817372,0.0,[],0.1320750907091342,,molmo2:Molmo2-4B:video:a0cf3167,,,0.27369789329700245,dynamic_counting
1.0,,0.4524688998759836,[],,322,0.4922360248447205,0.4782608695652174,0.0,[],0.15255473267531072,,molmo2:Molmo2-4B:video:a0cf3167,,,0.31747920816243796,dynamic_recognition
1.0,,0.6238914444995748,[],,155,0.5935483870967742,0.5419354838709678,0.0,[],0.19939534429909234,,molmo2:Molmo2-4B:video:a0cf3167,,,0.3643370607886737,event_action
1.0,,0.8057368526787365,[],,139,0.5251798561151079,0.5251798561151079,0.0,[],0.0539568345323741,,molmo2:Molmo2-4B:video:a0cf3167,,,0.1079136690647482,event_counting
1.0,,0.8216277558440769,[],,130,0.49615384615384617,0.49230769230769234,0.0,[],0.04230769230769231,,molmo2:Molmo2-4B:video:a0cf3167,,,0.08461538461538462,event_dynamic_counting
1.0,,0.7961832284427364,[],,123,0.5772357723577236,0.5609756097560976,0.0,[],0.2777398140360714,,molmo2:Molmo2-4B:video:a0cf3167,,,0.5559620596205962,event_dynamic_recognition
1.0,,0.39143658533130854,[],,54,0.3425925925925926,0.3148148148148148,0.0,[],0.1430829888821759,,molmo2:Molmo2-4B:video:a0cf3167,,,0.24476342371079213,event_navigation
1.0,,0.8225276143915848,[],,57,0.4473684210526316,0.43859649122807015,0.0,[],0.20649596965386438,,molmo2:Molmo2-4B:video:a0cf3167,,,0.41754385964912283,event_non_common
1.0,,0.6103539053323583,[],,54,0.6574074074074074,0.6296296296296297,0.0,[],0.27072241300308586,,molmo2:Molmo2-4B:video:a0cf3167,,,0.4833493666827,event_object_recognition
1.0,,0.30011599942412914,[],,55,0.3,0.21818181818181817,0.0,[],0.08225663380790364,,molmo2:Molmo2-4B:video:a0cf3167,,,0.11325756094896287,event_scene_sequence
1.0,,0.5291254699139035,[],,55,0.5181818181818182,0.509090909090909,0.0,[],0.2673716658930708,,molmo2:Molmo2-4B:video:a0cf3167,,,0.40286501377410466,event_spatial_reasoning
1.0,,0.4515338125573484,[],,464,0.5118534482758621,0.5086206896551724,0.0,[],0.15274569733074797,,molmo2:Molmo2-4B:video:a0cf3167,,,0.3194620526619404,light_change
1.0,,0.2946438048211607,[],,106,0.32075471698113206,0.32075471698113206,0.0,[],0.08199286012601331,,molmo2:Molmo2-4B:video:a0cf3167,,,0.14967893741478647,light_recognition
1.0,,0.30509260249113873,[],,438,0.3801369863013699,0.3675799086757991,0.0,[],0.10363279918154489,,molmo2:Molmo2-4B:video:a0cf3167,,,0.21205914728766678,navigation
1.0,,0.3363686689670731,[],,124,0.8185483870967742,0.8145161290322581,0.0,[],0.19980872657405815,,molmo2:Molmo2-4B:video:a0cf3167,,,0.4235442157382901,non_common
1.0,,0.40915386332405895,[],,101,0.599009900990099,0.5247524752475248,0.0,[],0.25669943160532355,,molmo2:Molmo2-4B:video:a0cf3167,,,0.3900972171749944,object_recognition
1.0,,0.28670476655656896,[],,480,0.41041666666666665,0.3770833333333333,0.0,[],0.1283887189516522,,molmo2:Molmo2-4B:video:a0cf3167,,,0.21805824299646445,scene_sequence
1.0,,0.2071612828816937,[],,101,0.5099009900990099,0.49504950495049505,0.0,[],0.19481529052638125,,molmo2:Molmo2-4B:video:a0cf3167,,,0.28104564302584106,spatial_reasoning
1.0,,0.35838674720445873,[],,415,0.4927710843373494,0.4771084337349398,0.0,[],0.14870395132901087,,molmo2:Molmo2-4B:video:a0cf3167,,,0.27480225873347425,text_recognition
1.0,,0.3499463434810424,[],,429,0.6701631701631702,0.627039627039627,0.0,[],0.1768055720344941,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.332688944032554,action
1.0,,0.5382537482088342,[],,450,0.6011111111111112,0.6,0.0,[],0.04418675141936349,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.0979267315952958,counting
1.0,,0.5463292949326205,[],,151,0.30132450331125826,0.2913907284768212,0.0,[],0.1393984192582693,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.2530236136196401,depth_action
1.0,,0.5638923369172034,[],,103,0.10679611650485436,0.10679611650485436,0.0,[],0.021177440404231036,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.04724919093851133,depth_counting
1.0,,0.7030111538512505,[],,118,0.5084745762711864,0.5084745762711864,0.0,[],0.08410685440123442,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.17288135593220338,depth_dynamic_counting
1.0,,0.6343575351712524,[],,131,0.45038167938931295,0.45038167938931295,0.0,[],0.18614935392424825,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.3819520174482007,depth_dynamic_recognition
1.0,,0.31811556136490154,[],,53,0.7075471698113207,0.6981132075471698,0.0,[],0.16770959425870177,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.382507429677241,depth_navigation
1.0,,0.7933464933380586,[],,56,0.8928571428571429,0.8928571428571429,0.0,[],0.3869857218071504,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.7941326530612245,depth_non_common
1.0,,0.4464540282570935,[],,49,0.17346938775510204,0.16326530612244897,0.0,[],0.0640046638557216,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.10572047000618429,depth_object_recognition
1.0,,0.29976903836042734,[],,53,0.6415094339622641,0.6415094339622641,0.0,[],0.1707891783410124,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.36386302759979705,depth_scene_sequence
1.0,,0.3480892247775074,[],,50,0.48,0.48,0.0,[],0.1260734979048273,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.28300000000000003,depth_spatial_reasoning
1.0,,0.6186334584169769,[],,449,0.7138084632516704,0.7082405345211581,0.0,[],0.15095357396811399,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.3118816719039436,dynamic_counting
1.0,,0.4620499713328767,[],,322,0.5217391304347826,0.5062111801242236,0.0,[],0.17391510502730384,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.35245120615051195,dynamic_recognition
1.0,,0.6191622666288227,[],,155,0.5419354838709678,0.5161290322580645,0.0,[],0.20307380432495886,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.3802513615416841,event_action
1.0,,0.8084471987746891,[],,139,0.5251798561151079,0.5251798561151079,0.0,[],0.06304430140098448,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.12709832134292565,event_counting
1.0,,0.8302162336700912,[],,130,0.5769230769230769,0.5769230769230769,0.0,[],0.05,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.1,event_dynamic_counting
1.0,,0.7803683023254525,[],,123,0.5203252032520326,0.5203252032520326,0.0,[],0.2605779331277773,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.5171376951864757,event_dynamic_recognition
1.0,,0.4041725071047052,[],,54,0.3148148148148148,0.24074074074074073,0.0,[],0.091738686087163,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.19094108728611653,event_navigation
1.0,,0.9047287296287462,[],,57,0.9912280701754386,0.9824561403508771,0.0,[],0.4599844205107363,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.9315789473684211,event_non_common
1.0,,0.6046280885271703,[],,54,0.6111111111111112,0.5555555555555556,0.0,[],0.26078047904579227,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.4297926353481909,event_object_recognition
1.0,,0.30096235688098133,[],,55,0.3090909090909091,0.23636363636363636,0.0,[],0.08232460491848684,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.15193211571553816,event_scene_sequence
1.0,,0.5046806376928363,[],,55,0.5363636363636364,0.509090909090909,0.0,[],0.2861176673585573,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.44505170755170753,event_spatial_reasoning
1.0,,0.4507654455530808,[],,464,0.5053879310344828,0.5043103448275862,0.0,[],0.1479664532567702,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.3161090962086145,light_change
1.0,,0.27633412142065533,[],,106,0.4716981132075472,0.4339622641509434,0.0,[],0.14180690160534476,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.24363249752615973,light_recognition
1.0,,0.31614927385576075,[],,438,0.5251141552511416,0.4977168949771689,0.0,[],0.1371547110664851,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.2762761523268754,navigation
1.0,,0.3351785526663922,[],,124,0.8548387096774194,0.8467741935483871,0.0,[],0.21297240967009864,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.4450237545420058,non_common
1.0,,0.3895933009243666,[],,101,0.6287128712871287,0.5643564356435643,0.0,[],0.21336260868117762,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.3720320512982132,object_recognition
1.0,,0.2767308794853344,[],,480,0.465625,0.41458333333333336,0.0,[],0.12629902662825598,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.23583559580041746,scene_sequence
1.0,,0.22144393350189043,[],,101,0.6089108910891089,0.594059405940594,0.0,[],0.22367008929626012,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.32743668358602607,spatial_reasoning
1.0,,0.37476105973920676,[],,415,0.5734939759036145,0.5566265060240964,0.0,[],0.18350784350564722,,qwen_vl:Qwen3-VL-4B-Instruct:video:ecf43346,,,0.3230536710141041,text_recognition
