anls,answer_rate,answered,bleu_4,character_f1,conciseness_violation_rate,frame_counts,incremental_peak_gpu_gb_max,judge_evaluated,judge_label_counts,judge_soft_accuracy,judge_strict_accuracy,judge_strict_accuracy_ci95,judge_unjudgeable_rate,latency_mean_seconds,latency_median_seconds,latency_p95_seconds,max_frames_per_item,meteor,model_key,normalized_exact_match,peak_gpu_gb_max,repetition_rate,rouge_l_f1,section,status_counts,task_aware_score,task_aware_score_ci95,throughput_qa_per_hour,token_f1,token_f1_ci95,total
0.16095935647420473,1.0,1668,0.3321891330775462,0.4792980071504873,0.007194244604316547,[8],1.907,1668,"{""incorrect"": 636, ""partially_correct"": 156, ""correct"": 876}",0.5719424460431655,0.5251798561151079,"{""mean"": 0.5251798561151079, ""low"": 0.5017985611510791, ""high"": 0.5491606714628298}",0.0,1.3102920863309353,1.275,1.4491,[],0.14395064761824097,qwen_vl:Qwen3-VL-4B-Instruct:frame:908771f2,0.13609112709832133,4.767,0.001199040767386091,0.2838139588961605,action,"{""answered"": 1668}",0.335226026216307,"{""mean"": 0.335226026216307, ""low"": 0.31575284074127086, ""high"": 0.35477166397564025}",2747.4790068225775,0.2869136319797697,"{""mean"": 0.2869136319797697, ""low"": 0.27150458016577794, ""high"": 0.30328695012414164}",1668
0.043939469485440766,1.0,1744,0.5242665033112891,0.06349657224055667,0.0,[8],1.908,1744,"{""correct"": 668, ""incorrect"": 1073, ""partially_correct"": 3}",0.3838876146788991,0.3830275229357798,"{""mean"": 0.3830275229357798, ""low"": 0.3606651376146789, ""high"": 0.4076834862385321}",0.0,1.2529702981651376,1.2509,1.2631,[],0.030826639328312408,qwen_vl:Qwen3-VL-4B-Instruct:frame:908771f2,0.04357798165137615,4.768,0.0,0.07070994396234435,counting,"{""answered"": 1744}",0.37327981651376146,"{""mean"": 0.37327981651376146, ""low"": 0.35091743119266056, ""high"": 0.3967889908256881}",2873.172656424398,0.0707469371555968,"{""mean"": 0.0707469371555968, ""low"": 0.0609211719871441, ""high"": 0.08195806995777373}",1744
0.3257801471637136,1.0,604,0.5889220017836905,0.5709271139955794,0.004966887417218543,[8],1.906,604,"{""partially_correct"": 65, ""correct"": 299, ""incorrect"": 240}",0.5488410596026491,0.49503311258278143,"{""mean"": 0.49503311258278143, ""low"": 0.4552980132450331, ""high"": 0.5347682119205298}",0.0,1.292700165562914,1.2644,1.4491,[],0.21905192521565459,qwen_vl:Qwen3-VL-4B-Instruct:frame:908771f2,0.28807947019867547,4.766,0.0,0.38294544939717473,depth_action,"{""answered"": 604}",0.40573925786979115,"{""mean"": 0.40573925786979115, ""low"": 0.3705149748074112, ""high"": 0.4411440769962903}",2784.8685224174624,0.38322138758702023,"{""mean"": 0.38322138758702023, ""low"": 0.34969250003059693, ""high"": 0.4179892323121671}",604
0.07281553398058252,1.0,412,0.57177717228103,0.09323052050375567,0.0,[8],1.907,412,"{""incorrect"": 306, ""correct"": 106}",0.25728155339805825,0.25728155339805825,"{""mean"": 0.25728155339805825, ""low"": 0.21601941747572814, ""high"": 0.29854368932038833}",0.0,1.2525354368932038,1.2508,1.2642,[],0.046232189893651236,qwen_vl:Qwen3-VL-4B-Instruct:frame:908771f2,0.07281553398058252,4.767,0.0,0.09846278317152103,depth_counting,"{""answered"": 412}",0.2621359223300971,"{""mean"": 0.2621359223300971, ""low"": 0.220873786407767, ""high"": 0.30339805825242716}",2874.170178314046,0.09846278317152103,"{""mean"": 0.09846278317152103, ""low"": 0.0720873786407767, ""high"": 0.12718446601941746}",412
0.18008474576271186,1.0,472,0.7087405301583344,0.19855692662272922,0.0,[8],1.911,472,"{""correct"": 285, ""incorrect"": 187}",0.6038135593220338,0.6038135593220338,"{""mean"": 0.6038135593220338, ""low"": 0.5572033898305084, ""high"": 0.6504237288135594}",0.0,1.2532408898305085,1.2511,1.2625,[],0.10372465462786605,qwen_vl:Qwen3-VL-4B-Instruct:frame:908771f2,0.18008474576271186,4.767,0.0,0.21511299435028247,depth_dynamic_counting,"{""answered"": 472}",0.5720338983050848,"{""mean"": 0.5720338983050848, ""low"": 0.5254237288135594, ""high"": 0.6165254237288136}",2872.552299571772,0.21511299435028247,"{""mean"": 0.21511299435028247, ""low"": 0.18149717514124294, ""high"": 0.24985875706214689}",472
0.3991527786362559,1.0,524,0.6394312435783339,0.5146862734641472,0.0,[8],1.907,524,"{""correct"": 279, ""incorrect"": 240, ""partially_correct"": 5}",0.5372137404580153,0.5324427480916031,"{""mean"": 0.5324427480916031, ""low"": 0.4904580152671756, ""high"": 0.5763358778625954}",0.0,1.2806429389312977,1.253,1.4529,[],0.21580142414916897,qwen_vl:Qwen3-VL-4B-Instruct:frame:908771f2,0.37595419847328243,4.767,0.0,0.44453532048951894,depth_dynamic_recognition,"{""answered"": 524}",0.5032533624136678,"{""mean"": 0.5032533624136678, ""low"": 0.4640039985459833, ""high"": 0.5462559069429298}",2811.0880016284755,0.44453532048951894,"{""mean"": 0.44453532048951894, ""low"": 0.4058433296982915, ""high"": 0.4846464921846601}",524
0.2342231275014294,1.0,212,0.3549316575364735,0.43712282058062824,0.0,[8],1.907,212,"{""correct"": 142, ""incorrect"": 64, ""partially_correct"": 6}",0.6839622641509434,0.6698113207547169,"{""mean"": 0.6698113207547169, ""low"": 0.6037735849056604, ""high"": 0.7311320754716981}",0.0,1.2636806603773585,1.2534,1.3041,[],0.1985114757394984,qwen_vl:Qwen3-VL-4B-Instruct:frame:908771f2,0.22641509433962265,4.767,0.0047169811320754715,0.40853548966756514,depth_navigation,"{""answered"": 212}",0.6273584905660378,"{""mean"": 0.6273584905660378, ""low"": 0.5613207547169812, ""high"": 0.6933962264150944}",2848.8209979608096,0.40853548966756514,"{""mean"": 0.40853548966756514, ""low"": 0.3581536388140162, ""high"": 0.45788409703504046}",212
0.7857142857142857,1.0,224,0.8026729290794699,0.8333035929396208,0.004464285714285714,[8],1.908,224,"{""correct"": 216, ""incorrect"": 8}",0.9642857142857143,0.9642857142857143,"{""mean"": 0.9642857142857143, ""low"": 0.9375, ""high"": 0.9866071428571429}",0.0,1.2567647321428572,1.2516,1.2645,[],0.4182117202710521,qwen_vl:Qwen3-VL-4B-Instruct:frame:908771f2,0.7857142857142857,4.768,0.0,0.8584041950113379,depth_non_common,"{""answered"": 224}",0.9660572562358276,"{""mean"": 0.9660572562358276, ""low"": 0.9407596371882087, ""high"": 0.9871031746031746}",2864.4979509106615,0.8584041950113379,"{""mean"": 0.8584041950113379, ""low"": 0.817155612244898, ""high"": 0.8938633786848073}",224
0.14694586562967782,1.0,196,0.49101919848875614,0.4264276147798783,0.00510204081632653,[8],1.912,196,"{""correct"": 77, ""incorrect"": 106, ""partially_correct"": 13}",0.4260204081632653,0.39285714285714285,"{""mean"": 0.39285714285714285, ""low"": 0.32653061224489793, ""high"": 0.4642857142857143}",0.0,1.3296632653061224,1.3056,1.5407,[],0.16099666532595433,qwen_vl:Qwen3-VL-4B-Instruct:frame:908771f2,0.15306122448979592,4.769,0.0,0.23479526425954997,depth_object_recognition,"{""answered"": 196}",0.2456268221574344,"{""mean"": 0.2456268221574344, ""low"": 0.19004697116942015, ""high"": 0.30486718496922577}",2707.4524008687185,0.2358156724228153,"{""mean"": 0.2358156724228153, ""low"": 0.18133908325234857, ""high"": 0.29118885649497894}",196
0.17440578289634892,1.0,212,0.31903795279189806,0.39848726330594925,0.009433962264150943,[8],1.907,212,"{""incorrect"": 72, ""correct"": 137, ""partially_correct"": 3}",0.6533018867924528,0.6462264150943396,"{""mean"": 0.6462264150943396, ""low"": 0.5801886792452831, ""high"": 0.7075471698113207}",0.0,1.308941037735849,1.2537,1.5559,[],0.17221089503949805,qwen_vl:Qwen3-VL-4B-Instruct:frame:908771f2,0.17452830188679244,4.767,0.0047169811320754715,0.35857713425511817,depth_scene_sequence,"{""answered"": 212}",0.5490566037735849,"{""mean"": 0.5490566037735849, ""low"": 0.47641509433962265, ""high"": 0.6132075471698113}",2750.3148699708663,0.36003552455682264,"{""mean"": 0.36003552455682264, ""low"": 0.3122663054614935, ""high"": 0.4073471956884389}",212
