answer_rate,benchmark_type,bleu_4,frame_counts,input_type,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,judge_unjudgeable_rate,max_frames_per_item,meteor,modality,model_key,model_name,provider,rouge_l_f1,section
1.0,,0.5651497360997461,[8],,764,0.45287958115183247,0.4410994764397906,0.0,[],0.14708372237256748,depth,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.29973663112714544,
1.0,,0.6882999407978329,[8],,822,0.4555961070559611,0.43309002433090027,0.0,[],0.18227447066443514,event,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.3448883098518135,
1.0,,0.43970562124116785,[8],,1561,0.4974375400384369,0.478539397821909,0.0,[],0.14487908038496605,ir,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.28916103628277845,
1.0,,0.38264757999038035,[8],,2318,0.488961038961039,0.4658008658008658,0.003451251078515962,[],0.12770085751589466,rgb,internvl:InternVL3_5-4B-Instruct:frame:73289310,,,0.26028430773053224,
1.0,,0.4829848189866606,[8],,764,0.3586387434554974,0.35209424083769636,0.0,[],0.11325985032687894,depth,molmo2:Molmo2-4B:frame:78bd9c18,,,0.21693662047985932,
1.0,,0.6269783236407701,[8],,822,0.4276155717761557,0.4099756690997567,0.0,[],0.139854406214392,event,molmo2:Molmo2-4B:frame:78bd9c18,,,0.25689023930519583,
1.0,,0.4284488934349711,[8],,1561,0.5019218449711723,0.4823830877642537,0.0,[],0.14834901101595213,ir,molmo2:Molmo2-4B:frame:78bd9c18,,,0.27843673483060416,
1.0,,0.37245506443385185,[8],,2318,0.4987057808455565,0.4784296807592752,0.0,[],0.139014887095641,rgb,molmo2:Molmo2-4B:frame:78bd9c18,,,0.2473689759452072,
1.0,,0.5518299526407521,[8],,764,0.44829842931937175,0.4319371727748691,0.0,[],0.14523250846377964,depth,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.2918114158659075,
1.0,,0.6857809278283722,[8],,822,0.5298053527980535,0.5072992700729927,0.0,[],0.17385442636793724,event,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.32341690427418074,
1.0,,0.44981960820476685,[8],,1561,0.6262011531069827,0.6060217809096733,0.0,[],0.1723316845412053,ir,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.33332319953019546,
1.0,,0.38715710854951163,[8],,2318,0.6056945642795514,0.5811044003451251,0.0,[],0.146624397707479,rgb,qwen_vl:Qwen3-VL-4B-Instruct:frame:5841db6a,,,0.2802181652198696,
