anls,answer_rate,answered,bleu_4,character_f1,conciseness_violation_rate,frame_counts,incremental_peak_gpu_gb_max,judge_evaluated,judge_label_counts,judge_soft_accuracy,judge_strict_accuracy,judge_strict_accuracy_ci95,judge_unjudgeable_rate,latency_mean_seconds,latency_median_seconds,latency_p95_seconds,max_frames_per_item,meteor,model_key,normalized_exact_match,peak_gpu_gb_max,repetition_rate,rouge_l_f1,section,status_counts,task_aware_score,task_aware_score_ci95,throughput_qa_per_hour,token_f1,token_f1_ci95,total
0.15556495469412,1.0,429,0.34071568607054276,0.44786829721439037,0.0,[],13.823,429,"{""incorrect"": 164, ""correct"": 215, ""partially_correct"": 50}",0.5594405594405595,0.5011655011655012,"{""mean"": 0.5011655011655012, ""low"": 0.45454545454545453, ""high"": 0.5477855477855478}",0.0,3.194303962703963,3.1596,3.2855,[],0.1294925646931469,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.1282051282051282,19.969,0.0,0.25744840043482575,action,"{""answered"": 429}",0.31268443609044183,"{""mean"": 0.31268443609044183, ""low"": 0.27637451370483046, ""high"": 0.3529476389204896}",1127.0060839647272,0.25906964244068315,"{""mean"": 0.25906964244068315, ""low"": 0.22810449906295238, ""high"": 0.2918780972976777}",429
0.06591787439613526,1.0,450,0.5379335435634462,0.08872763286710007,0.0,[],13.848,450,"{""incorrect"": 200, ""correct"": 250}",0.5555555555555556,0.5555555555555556,"{""mean"": 0.5555555555555556, ""low"": 0.5088888888888888, ""high"": 0.6044444444444445}",0.0,3.182828222222222,3.1201,3.1626,[],0.041905075599946724,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.06444444444444444,19.993,0.0,0.0920648770022584,counting,"{""answered"": 450}",0.5444444444444444,"{""mean"": 0.5444444444444444, ""low"": 0.49777777777777776, ""high"": 0.5911111111111111}",1131.069523282822,0.0920648770022584,"{""mean"": 0.0920648770022584, ""low"": 0.06767591229956821, ""high"": 0.11805782232853707}",450
0.237746582211158,1.0,151,0.5464114644777803,0.4804274728775748,0.0,[],13.819,151,"{""incorrect"": 87, ""correct"": 55, ""partially_correct"": 9}",0.39403973509933776,0.36423841059602646,"{""mean"": 0.36423841059602646, ""low"": 0.2913907284768212, ""high"": 0.44370860927152317}",0.0,3.246552317880795,3.1234,3.3086,[],0.15082371554118723,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.2185430463576159,19.965,0.0,0.2712610053669656,depth_action,"{""answered"": 151}",0.29756711279890086,"{""mean"": 0.29756711279890086, ""low"": 0.2282560706401766, ""high"": 0.36949628737708207}",1108.8686235464459,0.2712610053669656,"{""mean"": 0.2712610053669656, ""low"": 0.20548608859867137, ""high"": 0.33609554536706854}",151
0.03467406380027739,1.0,103,0.5676210679298217,0.0605205474137513,0.0,[],13.832,103,"{""incorrect"": 83, ""correct"": 20}",0.1941747572815534,0.1941747572815534,"{""mean"": 0.1941747572815534, ""low"": 0.1262135922330097, ""high"": 0.27184466019417475}",0.0,3.317119417475728,3.1219,5.8668,[],0.023672588552472413,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.02912621359223301,19.977,0.0,0.05275080906148867,depth_counting,"{""answered"": 103}",0.1941747572815534,"{""mean"": 0.1941747572815534, ""low"": 0.1262135922330097, ""high"": 0.27184466019417475}",1085.278986651478,0.05275080906148867,"{""mean"": 0.05275080906148867, ""low"": 0.01715210355987055, ""high"": 0.09482200647249191}",103
0.17796610169491525,1.0,118,0.7079810803671589,0.1978073715361851,0.0,[],13.832,118,"{""incorrect"": 60, ""unjudgeable"": 1, ""correct"": 57}",0.48717948717948717,0.48717948717948717,"{""mean"": 0.48717948717948717, ""low"": 0.4017094017094017, ""high"": 0.5811965811965812}",0.00847457627118644,3.324827966101695,3.1208,6.3622,[],0.10013380909901873,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.17796610169491525,19.977,0.0,0.2062146892655367,depth_dynamic_counting,"{""answered"": 118}",0.4406779661016949,"{""mean"": 0.4406779661016949, ""low"": 0.3559322033898305, ""high"": 0.5338983050847458}",1082.7627885423922,0.2062146892655367,"{""mean"": 0.2062146892655367, ""low"": 0.1384180790960452, ""high"": 0.2824858757062147}",118
0.30396101822377436,1.0,131,0.6211521289241754,0.4223172272301422,0.0,[],13.832,131,"{""incorrect"": 82, ""correct"": 49}",0.37404580152671757,0.37404580152671757,"{""mean"": 0.37404580152671757, ""low"": 0.29770992366412213, ""high"": 0.45038167938931295}",0.0,3.181165648854962,3.1212,3.3111,[],0.1601395386618114,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.2824427480916031,19.977,0.0,0.3236822973464195,depth_dynamic_recognition,"{""answered"": 131}",0.36717557251908395,"{""mean"": 0.36717557251908395, ""low"": 0.2885496183206107, ""high"": 0.44732824427480916}",1131.6606544194874,0.3236822973464195,"{""mean"": 0.3236822973464195, ""low"": 0.25069065794256634, ""high"": 0.4003998545983279}",131
0.18867924528301888,1.0,53,0.3306993418255667,0.3977084951709369,0.0,[],13.844,53,"{""correct"": 34, ""incorrect"": 18, ""partially_correct"": 1}",0.6509433962264151,0.6415094339622641,"{""mean"": 0.6415094339622641, ""low"": 0.5094339622641509, ""high"": 0.7735849056603774}",0.0,3.3484377358490565,3.1234,3.1942,[],0.16410173708271805,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.18867924528301888,19.989,0.0,0.36765498652291106,depth_navigation,"{""answered"": 53}",0.5849056603773585,"{""mean"": 0.5849056603773585, ""low"": 0.4528301886792453, ""high"": 0.6981132075471698}",1075.1282490510919,0.36765498652291106,"{""mean"": 0.36765498652291106, ""low"": 0.274303683737646, ""high"": 0.4711590296495957}",53
0.6785714285714286,1.0,56,0.7850661410776194,0.7262417581343065,0.0,[],13.848,56,"{""correct"": 47, ""incorrect"": 9}",0.8392857142857143,0.8392857142857143,"{""mean"": 0.8392857142857143, ""low"": 0.7321428571428571, ""high"": 0.9285714285714286}",0.0,3.2863660714285716,3.1219,3.1606,[],0.36097565561851275,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.6785714285714286,19.993,0.0,0.7423469387755102,depth_non_common,"{""answered"": 56}",0.8392857142857143,"{""mean"": 0.8392857142857143, ""low"": 0.7321428571428571, ""high"": 0.9285714285714286}",1095.434872973568,0.7423469387755102,"{""mean"": 0.7423469387755102, ""low"": 0.636734693877551, ""high"": 0.8459183673469388}",56
0.042393769101843636,1.0,49,0.42711879154930354,0.37933309358784734,0.0,[],13.868,49,"{""incorrect"": 39, ""correct"": 6, ""partially_correct"": 4}",0.16326530612244897,0.12244897959183673,"{""mean"": 0.12244897959183673, ""low"": 0.04081632653061224, ""high"": 0.22448979591836735}",0.0,7.658904081632653,7.0244,10.9255,[],0.056102255585338295,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.04081632653061224,20.013,0.0,0.08945578231292517,depth_object_recognition,"{""answered"": 49}",0.11564625850340136,"{""mean"": 0.11564625850340136, ""low"": 0.04081632653061224, ""high"": 0.20408163265306123}",470.0411392582144,0.09965986394557823,"{""mean"": 0.09965986394557823, ""low"": 0.036734693877551024, ""high"": 0.18231292517006803}",49
0.20215633423180593,1.0,53,0.336828622131226,0.4058452258319442,0.0,[],13.848,53,"{""incorrect"": 17, ""correct"": 34, ""partially_correct"": 2}",0.660377358490566,0.6415094339622641,"{""mean"": 0.6415094339622641, ""low"": 0.5094339622641509, ""high"": 0.7735849056603774}",0.0,3.122001886792453,3.1201,3.215,[],0.18642311474156112,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.18867924528301888,19.993,0.0,0.3878776667899864,depth_scene_sequence,"{""answered"": 53}",0.6226415094339622,"{""mean"": 0.6226415094339622, ""low"": 0.49056603773584906, ""high"": 0.7547169811320755}",1153.1062858192704,0.3878776667899864,"{""mean"": 0.3878776667899864, ""low"": 0.29500554938956713, ""high"": 0.48065112837587864}",53
0.1880128205128205,1.0,50,0.36247560095252346,0.45313543283566166,0.0,[],13.852,50,"{""correct"": 29, ""incorrect"": 21}",0.58,0.58,"{""mean"": 0.58, ""low"": 0.44, ""high"": 0.72}",0.0,3.590286,3.1281,6.9651,[],0.19980730712225805,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.18,19.997,0.0,0.39136507936507936,depth_spatial_reasoning,"{""answered"": 50}",0.5093650793650794,"{""mean"": 0.5093650793650794, ""low"": 0.38555555555555554, ""high"": 0.6404761904761904}",1002.70563403584,0.39136507936507936,"{""mean"": 0.39136507936507936, ""low"": 0.2782222222222222, ""high"": 0.49961904761904763}",50
0.2661469933184855,1.0,449,0.6138346735532281,0.2971295883529073,0.0,[],13.832,449,"{""correct"": 287, ""partially_correct"": 4, ""incorrect"": 158}",0.643652561247216,0.6391982182628062,"{""mean"": 0.6391982182628062, ""low"": 0.5946547884187082, ""high"": 0.6837416481069042}",0.0,3.1634815144766146,3.1201,3.1624,[],0.1421123911234595,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.2583518930957684,19.977,0.0,0.2960814488654132,dynamic_counting,"{""answered"": 449}",0.5439247710962632,"{""mean"": 0.5439247710962632, ""low"": 0.49665924276169265, ""high"": 0.5929225439247711}",1137.986735034109,0.2960814488654132,"{""mean"": 0.2960814488654132, ""low"": 0.25777276423156154, ""high"": 0.33910522785801184}",449
0.2625986626534672,1.0,322,0.4466175842589773,0.40013033823145067,0.0,[],13.84,322,"{""incorrect"": 157, ""correct"": 152, ""partially_correct"": 13}",0.4922360248447205,0.4720496894409938,"{""mean"": 0.4720496894409938, ""low"": 0.4161490683229814, ""high"": 0.5248447204968945}",0.0,3.1695981366459627,3.1221,3.2514,[],0.15129311901663645,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.2515527950310559,19.985,0.0,0.31961343775373735,dynamic_recognition,"{""answered"": 322}",0.42663644154327385,"{""mean"": 0.42663644154327385, ""low"": 0.3752882210956745, ""high"": 0.47594646554273884}",1135.790672760013,0.31961343775373735,"{""mean"": 0.31961343775373735, ""low"": 0.27590185258252486, ""high"": 0.36082734806702654}",322
0.2501756500432222,1.0,155,0.6083980271623873,0.5013274073984724,0.0,[],13.819,155,"{""incorrect"": 77, ""correct"": 64, ""partially_correct"": 14}",0.45806451612903226,0.4129032258064516,"{""mean"": 0.4129032258064516, ""low"": 0.33548387096774196, ""high"": 0.49032258064516127}",0.0,3.3211903225806454,3.137,3.2533,[],0.1578749934169672,internvl:InternVL3_5-8B-Instruct:video:eca02b0a,0.2,19.965,0.0,0.2834054834054834,event_action,"{""answered"": 155}",0.2862728669180282,"{""mean"": 0.2862728669180282, ""low"": 0.2203128054740958, ""high"": 0.35085043988269793}",1083.9487202897521,0.2834054834054834,"{""mean"": 0.2834054834054834, ""low"": 0.21817250849508915, ""high"": 0.34798305637015314}",155
