answer_rate,benchmark_type,bleu_4,frame_counts,input_type,judge_evaluated,judge_soft_accuracy,judge_strict_accuracy,judge_unjudgeable_rate,max_frames_per_item,meteor,modality,model_key,model_name,provider,rouge_l_f1,section
1.0,,0.3150590277040873,[8],,1668,0.48619447779111646,0.4531812725090036,0.001199040767386091,[],0.1471869442835412,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.2542173807684727,action
1.0,,0.5119850290579219,[8],,1744,0.3345756880733945,0.33256880733944955,0.0,[],0.02938083212333901,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.06021026456274562,counting
1.0,,0.5638109623220016,[8],,604,0.5529801324503312,0.5364238410596026,0.0,[],0.22578950264153658,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.3802300461412111,depth_action
1.0,,0.5511911559899145,[8],,412,0.21359223300970873,0.21359223300970873,0.0,[],0.043180629827264054,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.09162314428219123,depth_counting
1.0,,0.6772417934591715,[8],,472,0.4480932203389831,0.4427966101694915,0.0,[],0.06437001229597127,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.13192090395480227,depth_dynamic_counting
1.0,,0.5796875151223305,[8],,524,0.49809160305343514,0.49236641221374045,0.0,[],0.19512202171996654,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.40047558463589,depth_dynamic_recognition
1.0,,0.3391300430210372,[8],,212,0.6367924528301887,0.6367924528301887,0.0,[],0.1962949642840554,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.3851818386627847,depth_navigation
1.0,,0.46728164237770087,[8],,224,0.49776785714285715,0.4955357142857143,0.0,[],0.22506904339483746,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.44655922683893645,depth_non_common
1.0,,0.44975383080086145,[8],,196,0.36153846153846153,0.3282051282051282,0.00510204081632653,[],0.12874427566898905,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.1919280443331726,depth_object_recognition
1.0,,0.3005684848795271,[8],,212,0.5283018867924528,0.5235849056603774,0.0,[],0.1543504886385064,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.31995699443812653,depth_scene_sequence
1.0,,0.33999036703521057,[8],,200,0.73,0.73,0.0,[],0.20327043586433147,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.45007142857142857,depth_spatial_reasoning
1.0,,0.5930273954915976,[8],,1736,0.6175115207373272,0.6129032258064516,0.0,[],0.12992671183909968,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.26671066736717997,dynamic_counting
1.0,,0.4010642186111132,[8],,1252,0.43285371702637887,0.42525979216626697,0.0007987220447284345,[],0.14397509127540725,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.3014238776503251,dynamic_recognition
1.0,,0.622861892314614,[8],,604,0.5173841059602649,0.49503311258278143,0.0,[],0.1861081895937798,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.3362139139374239,event_action
1.0,,0.7817815469854308,[8],,540,0.35555555555555557,0.35555555555555557,0.0,[],0.03293650793650794,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.06508916323731138,event_counting
1.0,,0.8158619254609448,[8],,500,0.463,0.462,0.0,[],0.039,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.078,event_dynamic_counting
1.0,,0.7705090652390532,[8],,476,0.5210084033613446,0.5168067226890757,0.0,[],0.2651974582936623,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.5336134453781513,event_dynamic_recognition
1.0,,0.38335422156450283,[8],,212,0.3632075471698113,0.33962264150943394,0.0,[],0.13906571063297662,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.24285782131363065,event_navigation
1.0,,0.42602657739579297,[8],,224,0.41517857142857145,0.4107142857142857,0.0,[],0.19465143823940217,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.3861875680392761,event_non_common
1.0,,0.52834503831379,[8],,212,0.49528301886792453,0.45754716981132076,0.0,[],0.17806746272011278,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.3339582281574776,event_object_recognition
1.0,,0.268240720308911,[8],,216,0.2523148148148148,0.2175925925925926,0.0,[],0.07394313926603831,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.10131862988400164,event_scene_sequence
1.0,,0.4689122711499539,[8],,216,0.5162037037037037,0.5046296296296297,0.0,[],0.22708165551794424,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.3540451318229096,event_spatial_reasoning
1.0,,0.427443985044865,[8],,1792,0.45786830357142855,0.4575892857142857,0.0,[],0.1365303832467952,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.285203181361207,light_change
1.0,,0.27926700943134586,[8],,416,0.3786057692307692,0.3629807692307692,0.0,[],0.10767829144247673,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.18380726344452827,light_recognition
1.0,,0.28102397788383715,[8],,1704,0.4369131455399061,0.42194835680751175,0.0,[],0.1129579236147009,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.22311063155498947,navigation
1.0,,0.14614957262606615,[8],,492,0.23983739837398374,0.23577235772357724,0.0,[],0.10523135366245229,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.15942924134009265,non_common
1.0,,0.37218244400323797,[8],,396,0.38762626262626265,0.3333333333333333,0.0,[],0.1467664589203115,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.23108789675041203,object_recognition
1.0,,0.25983494199639257,[8],,1868,0.3309217577706324,0.3102893890675241,0.0010706638115631692,[],0.09751670056068018,,molmo2:Molmo2-4B:frame:6f7c0530,,,0.16696689446195523,scene_sequence
